ORDEN_ID,FECHA,PROVEEDOR_COD,SECRETARIA_COD,IMPORTE
OC-07153,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07154,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07155,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07156,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07157,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07158,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07159,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07160,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07161,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07162,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07163,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07164,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07165,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07166,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07167,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07168,2019-04-03,PROV-011,Secretaría B,52493.0
OC-07169,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07170,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07171,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07172,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07173,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07174,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07175,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07176,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07177,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07178,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07179,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07180,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07181,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07182,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07183,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07184,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07185,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07186,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07187,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07188,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07189,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07190,2019-04-03,PROV-011,Secretaría C,15955.0
OC-07191,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07192,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07193,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07194,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07195,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07196,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07197,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07198,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07199,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07200,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07201,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07202,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07203,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07204,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07205,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07206,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07207,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07208,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07209,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07210,2019-04-03,PROV-011,Secretaría C,7635.0
OC-07211,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07212,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07213,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07214,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07215,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07216,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07217,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07218,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07219,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07220,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07221,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07222,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07223,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07224,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07225,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07226,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07227,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07228,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07229,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07230,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07231,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07232,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07233,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07234,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07235,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07236,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07237,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07238,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07239,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07240,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07241,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07242,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07243,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07244,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07245,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07246,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07247,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07248,2019-04-03,PROV-011,Secretaría C,6775.0
OC-07249,2019-04-03,PROV-011,Secretaría C,64346.0
OC-07250,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07251,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07252,2019-04-04,PROV-030,Secretaría A,13500.0
OC-07253,2019-04-04,PROV-030,Secretaría D,4256.0
OC-07254,2019-04-04,PROV-030,Secretaría D,4256.0
OC-07255,2019-04-04,PROV-030,Secretaría D,4256.0
OC-07256,2019-04-04,PROV-030,Secretaría D,4755.0
OC-07257,2019-04-04,PROV-030,Secretaría D,4256.0
OC-07258,2019-04-04,PROV-030,Secretaría D,4755.0
OC-07259,2019-04-04,PROV-045,Secretaría C,5251.7
OC-07260,2019-04-04,PROV-045,Secretaría C,5251.7
OC-07261,2019-04-04,PROV-045,Secretaría C,5251.7
OC-07262,2019-04-04,PROV-030,Secretaría D,4256.0
OC-07263,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07264,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07265,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07266,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07267,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07268,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07269,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07270,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07271,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07272,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07273,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07274,2019-04-04,PROV-169,Secretaría C,10500.0
OC-07275,2019-04-04,PROV-169,Secretaría C,10500.0
OC-07276,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07277,2019-04-04,PROV-045,Secretaría C,5251.7
OC-07278,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07279,2019-04-04,PROV-030,Secretaría B,1957.0
OC-07280,2019-04-04,PROV-045,Secretaría C,5251.7
OC-07281,2019-04-04,PROV-105,Secretaría A,1090.0
OC-07282,2019-04-04,PROV-033,Secretaría A,27179.0
OC-07283,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07284,2019-04-04,PROV-114,Secretaría C,5580.0
OC-07285,2019-04-04,PROV-114,Secretaría C,5580.0
OC-07286,2019-04-04,PROV-272,Secretaría D,1510.0
OC-07287,2019-04-04,PROV-229,Secretaría G,171360.0
OC-07288,2019-04-04,PROV-020,Secretaría A,4400.0
OC-07289,2019-04-04,PROV-020,Secretaría A,718.71
OC-07290,2019-04-04,PROV-020,Secretaría A,718.71
OC-07291,2019-04-04,PROV-020,Secretaría A,4900.0
OC-07292,2019-04-04,PROV-213,Secretaría E,121600.0
OC-07293,2019-04-04,PROV-346,Secretaría E,30000.0
OC-07294,2019-04-04,PROV-105,Secretaría A,1090.0
OC-07295,2019-04-04,PROV-105,Secretaría A,1090.0
OC-07296,2019-04-04,PROV-105,Secretaría A,1090.0
OC-07297,2019-04-04,PROV-045,Secretaría C,5251.7
OC-07298,2019-04-04,PROV-313,Secretaría C,108900.0
OC-07299,2019-04-04,PROV-020,Secretaría A,2760.0
OC-07300,2019-04-04,PROV-020,Secretaría A,4916.88
OC-07301,2019-04-04,PROV-020,Secretaría A,4916.88
OC-07302,2019-04-04,PROV-020,Secretaría A,4916.88
OC-07303,2019-04-04,PROV-020,Secretaría A,4916.88
OC-07304,2019-04-04,PROV-020,Secretaría A,4916.88
OC-07305,2019-04-04,PROV-020,Secretaría A,4916.88
OC-07306,2019-04-04,PROV-020,Secretaría A,4916.88
OC-07307,2019-04-04,PROV-033,Secretaría A,27179.0
OC-07308,2019-04-04,PROV-033,Secretaría A,27179.0
OC-07309,2019-04-04,PROV-033,Secretaría A,27179.0
OC-07310,2019-04-04,PROV-033,Secretaría A,27179.0
OC-07311,2019-04-04,PROV-033,Secretaría A,27179.0
OC-07312,2019-04-04,PROV-033,Secretaría A,27179.0
OC-07313,2019-04-04,PROV-169,Secretaría G,2400.0
OC-07314,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07315,2019-04-04,PROV-368,Secretaría E,3775.2
OC-07316,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07317,2019-04-04,PROV-142,Secretaría B,2240.0
OC-07318,2019-04-04,PROV-124,Secretaría B,6720.0
OC-07319,2019-04-04,PROV-103,Secretaría B,14400.0
OC-07320,2019-04-04,PROV-103,Secretaría C,31200.0
OC-07321,2019-04-04,PROV-103,Secretaría C,2520.0
OC-07322,2019-04-04,PROV-103,Secretaría C,25600.0
OC-07323,2019-04-04,PROV-103,Secretaría C,6437.0
OC-07324,2019-04-04,PROV-103,Secretaría C,6437.0
OC-07325,2019-04-04,PROV-103,Secretaría C,6437.0
OC-07326,2019-04-04,PROV-103,Secretaría C,6437.0
OC-07327,2019-04-04,PROV-103,Secretaría C,6437.0
OC-07328,2019-04-04,PROV-103,Secretaría C,6437.0
OC-07329,2019-04-04,PROV-103,Secretaría C,6437.0
OC-07330,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07331,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07332,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07333,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07334,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07335,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07336,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07337,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07338,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07339,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07340,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07341,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07342,2019-04-04,PROV-055,Secretaría H,2080.0
OC-07343,2019-04-04,PROV-055,Secretaría H,2080.0
OC-07344,2019-04-04,PROV-191,Secretaría E,211500.0
OC-07345,2019-04-04,PROV-210,Secretaría E,180000.0
OC-07346,2019-04-04,PROV-142,Secretaría B,21000.0
OC-07347,2019-04-04,PROV-124,Secretaría C,18460.0
OC-07348,2019-04-04,PROV-031,Secretaría B,34594.0
OC-07349,2019-04-04,PROV-320,Secretaría C,3792.0
OC-07350,2019-04-04,PROV-124,Secretaría C,18460.0
OC-07351,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07352,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07353,2019-04-04,PROV-003,Secretaría B,12278.34
OC-07354,2019-04-04,PROV-100,Secretaría B,1560.0
OC-07355,2019-04-04,PROV-100,Secretaría B,1560.0
OC-07356,2019-04-04,PROV-050,Secretaría C,4148.0
OC-07357,2019-04-04,PROV-050,Secretaría C,4148.0
OC-07358,2019-04-04,PROV-050,Secretaría C,4148.0
OC-07359,2019-04-04,PROV-050,Secretaría C,4148.0
OC-07360,2019-04-04,PROV-050,Secretaría C,4148.0
OC-07361,2019-04-04,PROV-030,Secretaría A,2304.0
OC-07362,2019-04-04,PROV-140,Secretaría A,5200.0
OC-07363,2019-04-04,PROV-470,Secretaría C,8000.0
OC-07364,2019-04-04,PROV-468,Secretaría C,3960.0
OC-07365,2019-04-04,PROV-050,Secretaría C,4148.0
OC-07366,2019-04-04,PROV-616,Secretaría E,920.0
OC-07367,2019-04-04,PROV-320,Secretaría C,3792.0
OC-07368,2019-04-04,PROV-084,Secretaría H,2100.0
OC-07369,2019-04-04,PROV-211,Secretaría C,1400.0
OC-07370,2019-04-04,PROV-149,Secretaría F,1000.0
OC-07371,2019-04-04,PROV-149,Secretaría F,1000.0
OC-07372,2019-04-04,PROV-170,Secretaría E,3070.4
OC-07373,2019-04-04,PROV-055,Secretaría C,2800.0
OC-07374,2019-04-04,PROV-272,Secretaría I,360.0
OC-07375,2019-04-04,PROV-088,Secretaría C,12500.0
OC-07376,2019-04-04,PROV-576,Secretaría B,1785.0
OC-07377,2019-04-04,PROV-576,Secretaría B,1785.0
OC-07378,2019-04-04,PROV-576,Secretaría B,1785.0
OC-07379,2019-04-04,PROV-368,Secretaría E,3775.2
OC-07380,2019-04-05,PROV-027,Secretaría C,26188.0
OC-07381,2019-04-05,PROV-010,Secretaría F,17256.0
OC-07382,2019-04-05,PROV-027,Secretaría C,26188.0
OC-07383,2019-04-05,PROV-027,Secretaría C,26188.0
OC-07384,2019-04-05,PROV-142,Secretaría C,2030.0
OC-07385,2019-04-05,PROV-027,Secretaría C,26188.0
OC-07386,2019-04-05,PROV-010,Secretaría H,8628.0
OC-07387,2019-04-05,PROV-027,Secretaría C,26188.0
OC-07388,2019-04-05,PROV-027,Secretaría C,15738.0
OC-07389,2019-04-05,PROV-027,Secretaría C,15738.0
OC-07390,2019-04-05,PROV-027,Secretaría C,15738.0
OC-07391,2019-04-05,PROV-027,Secretaría C,15738.0
OC-07392,2019-04-05,PROV-027,Secretaría C,15738.0
OC-07393,2019-04-05,PROV-027,Secretaría C,4323.0
OC-07394,2019-04-05,PROV-027,Secretaría C,4323.0
OC-07395,2019-04-05,PROV-142,Secretaría C,2030.0
OC-07396,2019-04-05,PROV-027,Secretaría C,26896.0
OC-07397,2019-04-05,PROV-027,Secretaría C,15738.0
OC-07398,2019-04-05,PROV-010,Secretaría E,13770.0
OC-07399,2019-04-05,PROV-144,Secretaría C,61778.0
OC-07400,2019-04-05,PROV-050,Secretaría A,1349.0
OC-07401,2019-04-05,PROV-027,Secretaría C,26896.0
OC-07402,2019-04-05,PROV-121,Secretaría C,3030.0
OC-07403,2019-04-05,PROV-121,Secretaría C,3030.0
OC-07404,2019-04-05,PROV-121,Secretaría C,3030.0
OC-07405,2019-04-05,PROV-121,Secretaría C,3030.0
OC-07406,2019-04-05,PROV-311,Secretaría E,4000.0
OC-07407,2019-04-05,PROV-050,Secretaría C,7450.0
OC-07408,2019-04-05,PROV-050,Secretaría C,7450.0
OC-07409,2019-04-05,PROV-050,Secretaría A,1349.0
OC-07410,2019-04-05,PROV-113,Secretaría E,5685.28
OC-07411,2019-04-05,PROV-113,Secretaría E,5685.28
OC-07412,2019-04-05,PROV-092,Secretaría E,12000.0
OC-07413,2019-04-05,PROV-211,Secretaría E,89800.0
OC-07414,2019-04-05,PROV-045,Secretaría C,1691.76
OC-07415,2019-04-05,PROV-020,Secretaría A,19070.0
OC-07416,2019-04-05,PROV-020,Secretaría A,19070.0
OC-07417,2019-04-05,PROV-034,Secretaría A,1475.0
OC-07418,2019-04-05,PROV-034,Secretaría A,1475.0
OC-07419,2019-04-05,PROV-113,Secretaría E,5685.28
OC-07420,2019-04-05,PROV-027,Secretaría C,26896.0
OC-07421,2019-04-05,PROV-096,Secretaría C,2842.0
OC-07422,2019-04-05,PROV-027,Secretaría C,26896.0
OC-07423,2019-04-05,PROV-123,Secretaría B,3880.0
OC-07424,2019-04-05,PROV-123,Secretaría G,2150.0
OC-07425,2019-04-05,PROV-123,Secretaría C,1075.0
OC-07426,2019-04-05,PROV-123,Secretaría A,4300.0
OC-07427,2019-04-05,PROV-123,Secretaría B,13800.0
OC-07428,2019-04-05,PROV-123,Secretaría B,13800.0
OC-07429,2019-04-05,PROV-123,Secretaría C,2115.0
OC-07430,2019-04-05,PROV-123,Secretaría C,2115.0
OC-07431,2019-04-05,PROV-123,Secretaría F,8270.0
OC-07432,2019-04-05,PROV-123,Secretaría E,2150.0
OC-07433,2019-04-05,PROV-123,Secretaría G,1075.0
OC-07434,2019-04-05,PROV-123,Secretaría J,5600.0
OC-07435,2019-04-05,PROV-123,Secretaría J,5600.0
OC-07436,2019-04-05,PROV-096,Secretaría C,2842.0
OC-07437,2019-04-05,PROV-096,Secretaría C,2842.0
OC-07438,2019-04-05,PROV-003,Secretaría C,616.51
OC-07439,2019-04-05,PROV-027,Secretaría C,26896.0
OC-07440,2019-04-05,PROV-123,Secretaría B,3880.0
OC-07441,2019-04-05,PROV-123,Secretaría B,860.0
OC-07442,2019-04-05,PROV-123,Secretaría F,8270.0
OC-07443,2019-04-05,PROV-123,Secretaría H,1340.0
OC-07444,2019-04-05,PROV-123,Secretaría G,2600.0
OC-07445,2019-04-05,PROV-027,Secretaría C,26896.0
OC-07446,2019-04-05,PROV-027,Secretaría C,26896.0
OC-07447,2019-04-05,PROV-027,Secretaría C,11068.0
OC-07448,2019-04-05,PROV-027,Secretaría C,11068.0
OC-07449,2019-04-05,PROV-027,Secretaría C,8775.0
OC-07450,2019-04-05,PROV-027,Secretaría C,27583.0
OC-07451,2019-04-05,PROV-027,Secretaría C,27583.0
OC-07452,2019-04-05,PROV-027,Secretaría C,11068.0
OC-07453,2019-04-05,PROV-027,Secretaría C,27583.0
OC-07454,2019-04-05,PROV-027,Secretaría C,27583.0
OC-07455,2019-04-05,PROV-027,Secretaría C,27583.0
OC-07456,2019-04-05,PROV-027,Secretaría C,27583.0
OC-07457,2019-04-05,PROV-210,Secretaría E,20000.0
OC-07458,2019-04-05,PROV-191,Secretaría E,23500.0
OC-07459,2019-04-05,PROV-027,Secretaría C,27583.0
OC-07460,2019-04-05,PROV-522,Secretaría E,7224.0
OC-07461,2019-04-05,PROV-123,Secretaría H,1340.0
OC-07462,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07463,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07464,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07465,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07466,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07467,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07468,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07469,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07470,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07471,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07472,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07473,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07474,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07475,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07476,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07477,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07478,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07479,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07480,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07481,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07482,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07483,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07484,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07485,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07486,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07487,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07488,2019-04-08,PROV-555,Secretaría E,5000.0
OC-07489,2019-04-08,PROV-470,Secretaría E,15000.0
OC-07490,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07491,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07492,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07493,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07494,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07495,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07496,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07497,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07498,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07499,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07500,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07501,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07502,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07503,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07504,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07505,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07506,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07507,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07508,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07509,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07510,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07511,2019-04-08,PROV-031,Secretaría B,44064.0
OC-07512,2019-04-08,PROV-407,Secretaría C,9200.0
OC-07513,2019-04-08,PROV-085,Secretaría B,106995.07
OC-07514,2019-04-08,PROV-088,Secretaría I,8600.0
OC-07515,2019-04-08,PROV-017,Secretaría A,7362.3
OC-07516,2019-04-08,PROV-017,Secretaría A,7362.3
OC-07517,2019-04-08,PROV-017,Secretaría A,7362.3
OC-07518,2019-04-08,PROV-497,Secretaría C,13280.0
OC-07519,2019-04-08,PROV-497,Secretaría C,10080.18
OC-07520,2019-04-08,PROV-020,Secretaría A,6145.0
OC-07521,2019-04-08,PROV-020,Secretaría D,4688.0
OC-07522,2019-04-08,PROV-020,Secretaría D,4688.0
OC-07523,2019-04-08,PROV-020,Secretaría D,4688.0
OC-07524,2019-04-08,PROV-020,Secretaría D,4688.0
OC-07525,2019-04-08,PROV-017,Secretaría A,7362.3
OC-07526,2019-04-08,PROV-020,Secretaría D,2840.02
OC-07527,2019-04-08,PROV-020,Secretaría D,2840.02
OC-07528,2019-04-08,PROV-407,Secretaría C,9200.0
OC-07529,2019-04-08,PROV-030,Secretaría D,2927.0
OC-07530,2019-04-08,PROV-030,Secretaría D,2927.0
OC-07531,2019-04-08,PROV-030,Secretaría D,2927.0
OC-07532,2019-04-08,PROV-030,Secretaría D,2927.0
OC-07533,2019-04-08,PROV-030,Secretaría D,2927.0
OC-07534,2019-04-08,PROV-030,Secretaría D,2927.0
OC-07535,2019-04-08,PROV-070,Secretaría D,11389.8
OC-07536,2019-04-08,PROV-070,Secretaría D,11389.8
OC-07537,2019-04-08,PROV-020,Secretaría D,2840.02
OC-07538,2019-04-08,PROV-017,Secretaría A,7362.3
OC-07539,2019-04-08,PROV-020,Secretaría D,2840.02
OC-07540,2019-04-08,PROV-017,Secretaría A,7362.3
OC-07541,2019-04-08,PROV-017,Secretaría A,7362.3
OC-07542,2019-04-08,PROV-472,Secretaría I,1100.0
OC-07543,2019-04-08,PROV-255,Secretaría B,15000.0
OC-07544,2019-04-08,PROV-085,Secretaría B,106995.07
OC-07545,2019-04-08,PROV-297,Secretaría B,127000.0
OC-07546,2019-04-08,PROV-084,Secretaría B,14170.0
OC-07547,2019-04-08,PROV-097,Secretaría B,2410.0
OC-07548,2019-04-08,PROV-097,Secretaría B,2410.0
OC-07549,2019-04-08,PROV-097,Secretaría B,2410.0
OC-07550,2019-04-08,PROV-097,Secretaría B,2410.0
OC-07551,2019-04-08,PROV-097,Secretaría B,2410.0
OC-07552,2019-04-08,PROV-184,Secretaría B,127500.0
OC-07553,2019-04-08,PROV-147,Secretaría C,12636.0
OC-07554,2019-04-08,PROV-012,Secretaría A,8391.0
OC-07555,2019-04-08,PROV-147,Secretaría C,12636.0
OC-07556,2019-04-08,PROV-523,Secretaría C,9120.0
OC-07557,2019-04-08,PROV-147,Secretaría C,7845.0
OC-07558,2019-04-08,PROV-147,Secretaría C,7845.0
OC-07559,2019-04-08,PROV-195,Secretaría C,1000.0
OC-07560,2019-04-08,PROV-147,Secretaría C,7845.0
OC-07561,2019-04-08,PROV-147,Secretaría C,12636.0
OC-07562,2019-04-08,PROV-147,Secretaría C,12636.0
OC-07563,2019-04-08,PROV-147,Secretaría C,12636.0
OC-07564,2019-04-09,PROV-038,Secretaría G,12654.0
OC-07565,2019-04-09,PROV-009,Secretaría C,8974.0
OC-07566,2019-04-09,PROV-009,Secretaría B,67305.0
OC-07567,2019-04-09,PROV-038,Secretaría I,50616.0
OC-07568,2019-04-09,PROV-009,Secretaría F,157045.0
OC-07569,2019-04-09,PROV-038,Secretaría A,12654.0
OC-07570,2019-04-09,PROV-038,Secretaría C,1687.2
OC-07571,2019-04-09,PROV-038,Secretaría A,6327.0
OC-07572,2019-04-09,PROV-038,Secretaría A,23620.8
OC-07573,2019-04-09,PROV-038,Secretaría F,84360.0
OC-07574,2019-04-09,PROV-038,Secretaría C,8436.0
OC-07575,2019-04-09,PROV-009,Secretaría F,15704.5
OC-07576,2019-04-09,PROV-038,Secretaría A,7592.4
OC-07577,2019-04-09,PROV-009,Secretaría A,341012.0
OC-07578,2019-04-09,PROV-009,Secretaría A,95500.0
OC-07579,2019-04-09,PROV-009,Secretaría A,179480.0
OC-07580,2019-04-09,PROV-009,Secretaría A,35896.0
OC-07581,2019-04-09,PROV-009,Secretaría A,12563.6
OC-07582,2019-04-09,PROV-009,Secretaría A,26922.0
OC-07583,2019-04-09,PROV-009,Secretaría I,35896.0
OC-07584,2019-04-09,PROV-010,Secretaría I,9180.0
OC-07585,2019-04-09,PROV-009,Secretaría B,3820.0
OC-07586,2019-04-09,PROV-009,Secretaría C,7640.0
OC-07587,2019-04-09,PROV-009,Secretaría C,5730.0
OC-07588,2019-04-09,PROV-009,Secretaría A,305600.0
OC-07589,2019-04-09,PROV-009,Secretaría A,133700.0
OC-07590,2019-04-09,PROV-009,Secretaría A,76400.0
